iterations,accuracy,loss
1,0.16850000619888306,2.296870470046997
2,0.2161666601896286,2.265004873275757
3,0.2370000034570694,2.1235251426696777
4,0.3057500123977661,1.972292423248291
5,0.31841665506362915,1.8885302543640137
6,0.3490833342075348,1.8307589292526245
7,0.36033332347869873,1.781930685043335
8,0.3850833475589752,1.7083631753921509
9,0.40591666102409363,1.664124846458435
10,0.42383334040641785,1.607097864151001
11,0.4402500092983246,1.5633302927017212
12,0.44983333349227905,1.5356186628341675
13,0.45516666769981384,1.5065923929214478
14,0.46941667795181274,1.4751100540161133
15,0.47441667318344116,1.4443973302841187
16,0.4868333339691162,1.4182335138320923
17,0.49149999022483826,1.3985389471054077
18,0.500249981880188,1.381133794784546
19,0.5090000033378601,1.3586150407791138
20,0.512416660785675,1.341799259185791
21,0.5206666588783264,1.3165642023086548
22,0.5307499766349792,1.2990977764129639
23,0.5413333177566528,1.2852404117584229
24,0.5429166555404663,1.2746572494506836
25,0.5475000143051147,1.2545002698898315
26,0.5566666722297668,1.2315900325775146
27,0.5643333196640015,1.2208529710769653
28,0.5691666603088379,1.2041287422180176
29,0.578416645526886,1.1908329725265503
30,0.5818333625793457,1.1769993305206299
31,0.5864999890327454,1.1621453762054443
32,0.5902500152587891,1.1508610248565674
33,0.5952500104904175,1.1412042379379272
34,0.5981666445732117,1.1338499784469604
35,0.6043333411216736,1.116536021232605
36,0.609083354473114,1.1093380451202393
37,0.6114166378974915,1.0978193283081055
38,0.6182500123977661,1.0889698266983032
39,0.6214166879653931,1.078875184059143
40,0.6261666417121887,1.06775963306427
41,0.6243333220481873,1.0617882013320923
42,0.6302499771118164,1.0498132705688477
43,0.6326666474342346,1.0417319536209106
44,0.6349999904632568,1.0350675582885742
45,0.6364166736602783,1.0273017883300781
46,0.6394166946411133,1.018071174621582
47,0.6424166560173035,1.0152673721313477
48,0.643750011920929,1.001995325088501
49,0.6476666927337646,0.9958851933479309
50,0.6492499709129333,0.9912225604057312
51,0.6501666903495789,0.987352192401886
52,0.6520833373069763,0.9806730151176453
53,0.656333327293396,0.9738441705703735
54,0.6544166803359985,0.9731273651123047
55,0.6623333096504211,0.9594106674194336
56,0.6610000133514404,0.952955961227417
57,0.6606666445732117,0.9551422595977783
58,0.6626666784286499,0.9497478008270264
59,0.6682500243186951,0.9449160695075989
60,0.6695833206176758,0.9400748014450073
61,0.6723333597183228,0.9302535653114319
62,0.6712499856948853,0.9256585836410522
63,0.674916684627533,0.9197797775268555
64,0.6769999861717224,0.9173479080200195
65,0.6798333525657654,0.9151211977005005
66,0.6794166564941406,0.9174065589904785
67,0.6768333315849304,0.9151713252067566
68,0.6818333268165588,0.905068039894104
69,0.6850000023841858,0.9014273881912231
70,0.6830833554267883,0.8943577408790588
71,0.684333324432373,0.8930363059043884
72,0.6825833320617676,0.8909461498260498
73,0.6840000152587891,0.8885878920555115
74,0.6859999895095825,0.8828820586204529
75,0.6888333559036255,0.8800203204154968
76,0.6946666836738586,0.8736535906791687
77,0.6932500004768372,0.8733763098716736
78,0.6927499771118164,0.8710361123085022
79,0.6963333487510681,0.8653404712677002
80,0.6927499771118164,0.8661590218544006
81,0.6963333487510681,0.8627082705497742
82,0.6949166655540466,0.867337703704834
83,0.6967499852180481,0.8596160411834717
84,0.699916660785675,0.8616076707839966
85,0.7006666660308838,0.8567991256713867
86,0.6997500061988831,0.8545578718185425
87,0.7009999752044678,0.8502310514450073
88,0.7004166841506958,0.8542985916137695
89,0.702750027179718,0.8476750254631042
90,0.703249990940094,0.8485303521156311
91,0.7021666765213013,0.8466978073120117
92,0.7048333287239075,0.8451346158981323
93,0.7052500247955322,0.8444507718086243
94,0.7014999985694885,0.8486462235450745
95,0.7072499990463257,0.8449751138687134
96,0.7054166793823242,0.8515961170196533
97,0.7066666483879089,0.845017671585083
98,0.7059999704360962,0.8477505445480347
